NUTS_CODE,nuts_level,country,country_en,adjective_en,nuts_1,nuts_2,nuts_3,YEAR,CDD,HDD
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,2006,190.45999999999998,1606.26
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,2007,84.11000000000001,1698.2000000000003
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,2017,229.70000000000002,1715.5700000000002
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,1988,99.5,1780.28
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,1996,67.26,1953.24
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,1980,33.15,2272.69
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,1989,118.44,2239.01
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,2009,161.28,2305.7400000000002
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,1994,126.56,2412.7
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,1993,55.72,2711.3600000000006
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,2010,120.34,2642.0899999999997
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,2000,91.72,2346.6100000000006
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,2004,140.03,2369.77
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,2002,200.57999999999998,1179.7
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,1982,235.11,1377.29
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,2021,326.15000000000003,1278.6299999999999
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,2001,284.06,1318.85
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,2011,257.50000000000006,1183.06
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,2023,494.26,1090.18
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,2018,383.12,1287.3100000000002
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,1980,128.76,1686.3999999999999
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,2017,356.36,1233.85
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,2007,225.32999999999998,1329.43
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,2006,313.44000000000005,1228.1099999999997
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,2012,361.43000000000006,1390.1200000000001
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,1996,167.71000000000004,1297.03
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,1988,188.93,1355.07
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,2018,457.71999999999997,946.5300000000001
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,2021,453.54,894.9899999999999
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,2023,558.06,822.6700000000001
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,2002,216.01999999999998,884.2
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,2011,397.28,929.46
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,1982,297.56,1080.8500000000001
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,2001,316.98,903.79
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,1997,119.13,1344.0799999999997
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,1986,139.3,1735.0000000000002
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,1985,132.03000000000003,1800.5200000000002
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,1991,240.35000000000002,1847.33
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,2005,208.05,1814.9099999999999
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,2006,318.14,1271.9
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,2012,366.9,1431.3400000000001
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,2017,360.17999999999995,1288.02
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,1996,180.23999999999998,1361.4400000000003
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,1980,141.97,1752.0700000000002
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,2007,218.78,1422.57
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,1988,195.0,1428.19
ES53,2,España,Spain,Spanish,Este,Illes Balears,,2011,311.08000000000004,749.08
ES53,2,España,Spain,Spanish,Este,Illes Balears,,2002,202.06,870.7400000000001
ES53,2,España,Spain,Spanish,Este,Illes Balears,,1982,268.11,1128.0600000000002
ES53,2,España,Spain,Spanish,Este,Illes Balears,,2018,467.54999999999995,800.87
ES53,2,España,Spain,Spanish,Este,Illes Balears,,2001,282.52,1024.5
ES53,2,España,Spain,Spanish,Este,Illes Balears,,2023,493.51,763.01
ES53,2,España,Spain,Spanish,Este,Illes Balears,,2021,480.39,806.6999999999999
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,1987,401.40999999999997,805.42
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,2013,378.71000000000004,764.59
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,1992,315.6,737.96
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,2008,378.8,813.73
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,1983,318.50000000000006,827.5300000000001
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,2015,463.35,801.51
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,2022,531.8299999999999,757.04
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,1995,318.32,553.41
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,1987,259.97999999999996,1226.02
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,1995,236.42000000000002,1023.9300000000001
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,2008,313.08000000000004,939.9399999999999
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,1992,190.46,1256.3999999999999
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,2015,436.44,883.55
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,1983,211.60999999999999,1203.27
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,2022,653.18,708.5999999999999
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,2013,328.55,962.1
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,2007,204.16,854.23
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,2017,425.08000000000004,850.97
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,2006,399.65000000000003,806.52
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,2012,354.07,940.08
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,1980,106.72,1281.17
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,1996,223.55,812.96
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,1988,279.26,935.1099999999999
ES6,1,España,Spain,Spanish,Sur,,,2011,434.75,1078.26
ES6,1,España,Spain,Spanish,Sur,,,2001,334.88,1157.55
ES6,1,España,Spain,Spanish,Sur,,,2021,428.4100000000001,1026.1599999999999
ES6,1,España,Spain,Spanish,Sur,,,2023,581.4699999999999,941.37
ES6,1,España,Spain,Spanish,Sur,,,2018,390.96,1272.1100000000001
ES6,1,España,Spain,Spanish,Sur,,,2002,239.36,1129.8799999999999
ES6,1,España,Spain,Spanish,Sur,,,1982,247.05,1338.7799999999997
ES61,2,España,Spain,Spanish,Sur,Andalucía,,2007,309.32,1181.2399999999998
ES61,2,España,Spain,Spanish,Sur,Andalucía,,2012,493.84,1304.6799999999998
ES61,2,España,Spain,Spanish,Sur,Andalucía,,1988,322.76,1299.9
ES61,2,España,Spain,Spanish,Sur,Andalucía,,2017,539.45,1062.26
ES61,2,España,Spain,Spanish,Sur,Andalucía,,1996,242.89000000000001,1223.43
ES61,2,España,Spain,Spanish,Sur,Andalucía,,1980,321.31,1439.4499999999998
ES61,2,España,Spain,Spanish,Sur,Andalucía,,2006,450.3,1162.9199999999998
ES611,3,España,Spain,Spanish,Sur,Andalucía,Almería,2020,380.64,882.67
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,1989,342.51,643.9899999999999
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,2009,380.73999999999995,689.48
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,1994,294.15999999999997,696.4300000000001
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,2000,316.24,782.5699999999999
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,2010,420.71,630.57
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,1993,196.32999999999998,932.5099999999999
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,2004,438.42999999999995,885.63
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,2008,423.17,1277.1100000000001
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,1992,398.37000000000006,1440.3200000000002
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,1987,417.57,1274.35
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,1995,456.77,1004.2
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,2013,445.8,1427.1599999999999
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,1983,325.75,1341.3400000000001
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,2015,608.91,1063.5
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,2022,695.99,965.1599999999999
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,2005,152.66,2035.1999999999998
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,1986,71.2,2221.7200000000003
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,1997,41.839999999999996,1635.34
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,1991,210.26,2189.09
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,1985,85.34,2138.4
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,1993,299.91,1078.45
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,2009,416.53,836.42
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,1989,420.07,817.44
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,1994,360.08000000000004,833.81
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,2000,345.17,903.7499999999999
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,2010,473.05000000000007,905.64
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,2004,466.91,1024.01
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,1996,260.28999999999996,1526.9600000000003
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,2007,398.94000000000005,1429.38
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,2017,630.0100000000001,1346.1000000000001
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,2006,516.94,1356.1
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,1988,410.64,1622.1499999999999
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,2012,644.25,1528.24
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,1980,430.0,1691.6200000000003
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,2006,348.74,1073.6100000000001
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,2007,228.08,1023.4300000000001
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,2012,455.83000000000004,1125.84
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,1988,161.11,1188.07
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,1980,134.57999999999998,1350.0100000000002
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,1996,112.88,1144.3200000000002
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,2017,459.26,861.14
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,1994,531.59,872.83
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,2004,611.71,1045.36
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,2009,586.29,855.52
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,1993,421.25,1112.52
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,2000,534.24,886.94
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,1989,573.8,799.9799999999999
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,2010,614.92,902.56
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,2011,425.7099999999999,1083.15
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,1982,248.76,1323.54
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,2021,460.64,1061.49
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,2001,314.12,1132.8999999999999
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,2023,577.06,929.57
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,2002,204.44,1140.8699999999997
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,2018,443.57000000000005,1147.8999999999999
ES620,3,España,Spain,Spanish,Sur,Región de Murcia,Murcia,2020,428.1,996.8900000000001
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,1998,72.15,361.20000000000005
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,1984,107.06,635.92
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2019,193.64999999999998,397.23999999999995
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2016,316.71000000000004,266.55
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,1990,149.66,500.78999999999996
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2014,252.52000000000004,330.53000000000003
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,1981,158.48000000000002,573.53
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,2003,307.51,453.8299999999999
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,1979,155.83,607.6500000000001
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,1999,101.88,531.18
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,2020,324.9,604.9
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2014,258.3,669.0
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,1990,375.4,625.5500000000001
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,1998,220.05,579.0
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,1984,217.2,810.0000000000001
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,1981,186.59999999999997,757.2
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2019,272.25,689.3
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2016,151.2,783.25
ES7,1,España,Spain,Spanish,Canarias,,,1983,148.88,192.96
ES7,1,España,Spain,Spanish,Canarias,,,2022,137.41,103.28999999999999
ES7,1,España,Spain,Spanish,Canarias,,,1995,282.37,136.6
ES7,1,España,Spain,Spanish,Canarias,,,2008,173.39000000000001,101.22999999999999
ES7,1,España,Spain,Spanish,Canarias,,,1987,148.97,114.27
ES7,1,España,Spain,Spanish,Canarias,,,2013,145.48,115.64
ES7,1,España,Spain,Spanish,Canarias,,,1992,66.44999999999999,181.25
ES7,1,España,Spain,Spanish,Canarias,,,2015,215.44,198.04000000000005
ES70,2,España,Spain,Spanish,Canarias,Canarias,,1985,134.96000000000004,252.55000000000004
ES70,2,España,Spain,Spanish,Canarias,Canarias,,1991,89.22,245.38
ES70,2,España,Spain,Spanish,Canarias,Canarias,,1997,169.69,70.46000000000001
ES70,2,España,Spain,Spanish,Canarias,Canarias,,2005,171.54999999999998,203.96
ES70,2,España,Spain,Spanish,Canarias,Canarias,,1986,113.3,256.1
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,1997,302.96000000000004,11.9
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,1986,116.28,25.62
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,1985,134.47,30.439999999999998
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,1991,147.67999999999998,28.54
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,2005,367.58,23.2
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2015,149.62999999999997,206.43
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2022,77.33,97.08
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2013,116.16,87.99
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,1983,151.60000000000002,193.47
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,1987,145.63,96.69000000000001
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2008,173.58,30.670000000000005
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,1995,276.31,107.30000000000001
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,1992,58.849999999999994,164.72000000000003
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,1984,67.49,23.31
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,1998,39.37,2.66
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,1981,27.36,101.71
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2016,82.61,9.23
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2014,32.62,14.79
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2019,75.02000000000001,2.35
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,1990,129.07,22.84
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2011,0.16,256.26
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2023,207.42000000000002,93.28999999999999
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2002,5.9399999999999995,163.31
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2018,24.630000000000003,68.53
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2021,32.24,51.13000000000001
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2001,83.58,169.23
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,1982,41.17,317.98
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,2020,266.17,18.6
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2022,106.02,264.15999999999997
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2008,63.37,269.82
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2015,120.77000000000001,424.25
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,1992,59.05,365.24000000000007
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,1995,289.01,311.39
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,1983,153.85999999999999,372.99
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2013,161.53,324.59
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,1987,134.37,254.17
ES,0,España,Spain,Spanish,,,,1989,215.78999999999996,1674.1699999999996
ES,0,España,Spain,Spanish,,,,1994,232.61999999999998,1751.1100000000001
ES,0,España,Spain,Spanish,,,,2000,179.83,1814.6
ES,0,España,Spain,Spanish,,,,2010,246.35000000000002,1953.46
ES,0,España,Spain,Spanish,,,,1993,155.67000000000002,2076.0099999999998
ES,0,España,Spain,Spanish,,,,2009,258.35,1720.56
ES,0,España,Spain,Spanish,,,,2004,215.18,1935.1599999999999
ES1,1,España,Spain,Spanish,Noroeste,,,2020,26.76,1622.47
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,2020,35.8,1587.1
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,2020,18.87,1284.27
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2015,13.66,1690.8300000000002
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2022,49.019999999999996,1679.7000000000003
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2013,20.419999999999998,1980.5800000000004
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,1995,11.83,1786.48
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,1987,11.710000000000003,2033.0600000000002
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,1992,4.04,2187.6499999999996
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2008,3.79,2008.1699999999998
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,1983,0.01,2198.34
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,2004,20.8,2201.41
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1989,46.03,1939.0400000000002
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1994,14.36,2094.92
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,2000,22.3,2144.25
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1993,24.6,2398.4900000000002
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,2010,60.75,2152.0299999999997
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,2009,32.27,1984.15
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2018,63.07,1573.34
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2002,3.43,1430.72
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2001,27.69,1537.8400000000001
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,1982,14.86,1591.2799999999997
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2021,19.33,1419.68
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2011,20.729999999999997,1281.0700000000002
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2023,38.33,1258.31
ES12,2,España,Spain,Spanish,Noroeste,Principado de Asturias,,2018,6.1899999999999995,1956.43
